Account,Region,SecurityIDType,SecurityID,Description,Quantity,RequestID,QuantityReceived,Rate,LocateID
CIL,US,SEDOL,BZ16HK0,FCPT US Equity,36000,,36000,GC,3450403521703751816-CPB10920
CIL,US,SEDOL,B018K24,FCT US Equity,84000,,27240,17.13,2502481751674566468-CPB10920
CIL,US,SEDOL,2352118,FCX US Equity,100000,,100000,GC,338077398406578145-CPB10920
CIL,US,SEDOL,2610913,FDBC US Equity,17000,,3401,5.88,8275148735527274572-CPB10920
CIL,US,SEDOL,B248423,FDD US Equity,79000,,0,N/A,N/A
CIL,US,SEDOL,2356701,FDEF US Equity,35000,,35000,GC,861129250995550026-CPB10920
CIL,US,SEDOL,BYW3NT4,FDEU US Equity,74000,,17550,45.13,698478828270538496-CPB10920
CIL,US,SEDOL,BFG1ZJ5,FDIS US Equity,23000,,12476,4.88,6539212151517889958-CPB10920
CIL,US,SEDOL,B11C885,FDL US Equity,33000,,0,N/A,N/A
CIL,US,SEDOL,BD8G5G1,FDLO US Equity,28000,,0,N/A,N/A
CIL,US,SEDOL,B0LN3Z3,FDM US Equity,22000,,0,N/A,N/A
CIL,US,SEDOL,B17NS93,FDN US Equity,8000,,8000,1.48,6828990815482068931-CPB10920
CIL,US,SEDOL,2118707,FDP US Equity,28000,,28000,GC,8431692288932364267-CPB10920
CIL,US,SEDOL,BD8G5N8,FDRR US Equity,32000,,0,N/A,N/A
CIL,US,SEDOL,2329770,FDS US Equity,4000,,4000,GC,8292455518821006600-CPB10920
CIL,US,SEDOL,B4Z1FT9,FDT US Equity,20000,,20000,11.63,9211421209750423484-CPB10920
CIL,US,SEDOL,B3RV2F5,FDUS US Equity,66000,,66000,0.85,7325220115663730734-CPB10920
CIL,US,SEDOL,BD8G5D8,FDVV US Equity,34000,,0,N/A,N/A
CIL,US,SEDOL,2142784,FDX US Equity,7000,,7000,GC,6149020096891370383-CPB10920
CIL,US,SEDOL,2100920,FE US Equity,33000,,33000,GC,1270834114237581421-CPB10920
CIL,US,SEDOL,2350383,FELE US Equity,22000,,22000,GC,2528369428194439488-CPB10920
CIL,US,SEDOL,B4MLHK7,FEM US Equity,42000,,32406,12.75,3773298992610430302-CPB10920
CIL,US,SEDOL,B7KJHQ0,FEMS US Equity,29000,,0,N/A,N/A
CIL,US,SEDOL,B7GVQZ2,FEN US Equity,47000,,0,N/A,N/A
CIL,US,SEDOL,BFG1Z40,FENY US Equity,63000,,0,N/A,N/A
CIL,US,SEDOL,B1X2ZT3,FEX US Equity,17000,,172,9.25,9012677623422601709-CPB10920
CIL,US,SEDOL,BD4R405,FEYE US Equity,75000,,75000,GC,6145932816889068134-CPB10920
CIL,US,SEDOL,2029100,FEZ US Equity,27000,,27000,1.23,6133215882892589000-CPB10920
CIL,US,SEDOL,B3BBRD4,FF US Equity,87000,,54649,GC,3093883387551528247-CPB10920
CIL,US,SEDOL,B02MXB5,FFA US Equity,63000,,10078,76.63,2096094802352518465-CPB10920
CIL,US,SEDOL,2352806,FFBC US Equity,42000,,42000,GC,5156332746773478865-CPB10920
CIL,US,SEDOL,B03NQ41,FFC US Equity,49000,,27440,14.88,2784019564376704547-CPB10920
CIL,US,SEDOL,2329082,FFG US Equity,17000,,16244,GC,8406009212619997707-CPB10920
CIL,US,SEDOL,2360111,FFIC US Equity,50000,,50000,GC,8893518586309593952-CPB10920
CIL,US,SEDOL,2266026,FFIN US Equity,31000,,31000,GC,6057138707221363801-CPB10920
CIL,US,SEDOL,2427599,FFIV US Equity,8000,,8000,GC,6524164656093573839-CPB10920
CIL,US,SEDOL,B248456,FFR US Equity,21000,,0,N/A,N/A
CIL,US,SEDOL,BZ7MQ83,FFTY US Equity,31000,,0,N/A,N/A
CIL,US,SEDOL,BMMVY68,FFWM US Equity,68000,,68000,GC,5199777819933428426-CPB10920
CIL,US,SEDOL,BD063H6,FG US Equity,126000,,126000,GC,7137036820053315064-CPB10920
CIL,US,SEDOL,B29N9F1,FGD US Equity,44000,,11299,12.50,2107675097863338035-CPB10920
CIL,US,SEDOL,BSDRYR8,FGEN US Equity,27000,,27000,GC,700670258912277067-CPB10920
CIL,US,SEDOL,BDC6HG1,FHB US Equity,38000,,38000,GC,5633791331328409604-CPB10920
CIL,US,Unknown,FHL US,FHL US Equity,88000,,0,N/A,N/A
CIL,US,SEDOL,BFWLBJ1,FHLC US Equity,23000,,0,N/A,N/A
CIL,US,SEDOL,2341484,FHN US Equity,62000,,62000,GC,7855236824898489702-CPB10920
CIL,US,SEDOL,2135728,FHNIY US Equity,43000,,0,N/A,N/A
CIL,US,SEDOL,B4RGHN0,FIBK US Equity,26000,,26000,GC,1084910782777936112-CPB10920
CIL,US,SEDOL,2330299,FICO US Equity,4000,,4000,GC,6948801235575488438-CPB10920
CIL,US,SEDOL,BFG1Z39,FIDU US Equity,26000,,0,N/A,N/A
CIL,US,SEDOL,BYXFQ12,FIEE US Equity,7000,,0,N/A,N/A
CIL,US,SEDOL,B743940,FIF US Equity,62000,,0,N/A,N/A
CIL,US,SEDOL,BYN5PL5,FIHD US Equity,6000,,0,N/A,N/A
CIL,US,SEDOL,2246288,FII US Equity,31000,,31000,GC,2574880951875386118-CPB10920
CIL,US,SEDOL,B6VZ975,FILL US Equity,53000,,0,N/A,N/A
CIL,US,SEDOL,BD37KC0,FINX US Equity,35000,,35000,4.63,1662110968536255830-CPB10920
CIL,US,SEDOL,2769796,FIS US Equity,13000,,13000,GC,1676570589412215341-CPB10920
CIL,US,SEDOL,2596949,FISI US Equity,33000,,24723,GC,4730735912238693940-CPB10920
CIL,US,SEDOL,2342034,FISV US Equity,10000,,10000,GC,8125211516944534670-CPB10920
CIL,US,SEDOL,2336747,FITB US Equity,38000,,38000,GC,1232488282560874172-CPB10920
CIL,US,SEDOL,B85KFY9,FIVE US Equity,8000,,8000,GC,3313076359091239677-CPB10920
CIL,US,SEDOL,BKY7X18,FIVN US Equity,18000,,18000,GC,3502740530659898027-CPB10920
CIL,US,SEDOL,B1XFMD5,FIW US Equity,19000,,0,N/A,N/A
CIL,US,SEDOL,2036047,FIX US Equity,24000,,24000,GC,312623979100849266-CPB10920
CIL,US,SEDOL,BDT7CJ5,FIXD US Equity,19000,,19000,12.88,1345123857763225428-CPB10920
CIL,US,SEDOL,BFMMJ23,FIXX US Equity,55000,,55000,GC,7214626902328849117-CPB10920
CIL,US,SEDOL,BFMDF28,FIYY US Equity,10000,,929,1.23,998957224636560799-CPB10920
CIL,US,SEDOL,2638625,FIZZ US Equity,23000,,23000,2.75,4460487115290293336-CPB10920
CIL,US,SEDOL,2354545,FJTSY US Equity,62000,,0,N/A,N/A
CIL,US,SEDOL,2980906,FL US Equity,26000,,26000,GC,2166563778187214187-CPB10920
CIL,US,SEDOL,B3D32T9,FLDM US Equity,198000,,198000,GC,1461136467505923316-CPB10920
CIL,US,SEDOL,2353058,FLEX US Equity,98000,,98000,GC,6595488180699316135-CPB10920
CIL,US,SEDOL,BN8TLL7,FLGE US Equity,4000,,0,N/A,N/A
CIL,US,SEDOL,BYQBFQ5,FLGT US Equity,91000,,51796,3.13,1037514017742734113-CPB10920
CIL,US,SEDOL,2355913,FLIC US Equity,45000,,28070,GC,4814851479458722907-CPB10920
CIL,US,SEDOL,2344717,FLIR US Equity,28000,,28000,GC,3599215198628104178-CPB10920
CIL,US,SEDOL,BDRTC59,FLMN US Equity,158000,,158000,GC,8868983210015475467-CPB10920
CIL,US,SEDOL,2744243,FLO US Equity,44000,,44000,GC,2570166159062514207-CPB10920
CIL,US,SEDOL,B3SRYM3,FLOT US Equity,20000,,20000,GC,5854150844080963359-CPB10920
CIL,US,SEDOL,BYMN2T7,FLOW US Equity,27000,,27000,GC,8107349742314503735-CPB10920
CIL,US,SEDOL,2696838,FLR US Equity,53000,,53000,GC,3244277246547964821-CPB10920
CIL,US,SEDOL,B6VQSF9,FLRN US Equity,33000,,33000,GC,6675325778657624107-CPB10920
CIL,US,SEDOL,2288406,FLS US Equity,22000,,22000,GC,5562485095955152027-CPB10920
CIL,US,SEDOL,B4R28B3,FLT US Equity,4000,,4000,GC,5690827642951416880-CPB10920
CIL,US,SEDOL,BZ6C5J8,FLTR US Equity,40000,,0,N/A,N/A
CIL,US,SEDOL,2444123,FLWS US Equity,70000,,70000,GC,4401991647097408947-CPB10920
CIL,US,SEDOL,BJ36RM8,FLXN US Equity,67000,,67000,GC,7548638935346204613-CPB10920
CIL,US,SEDOL,B282GD6,FLY US Equity,50000,,50000,GC,5547382641355502292-CPB10920
CIL,US,SEDOL,B8JCKH9,FM US Equity,36000,,36000,11.38,5545682921882894210-CPB10920
CIL,US,SEDOL,2120865,FMAO US Equity,39000,,7915,4.88,6338339225119182479-CPB10920
CIL,US,SEDOL,BFG1Z28,FMAT US Equity,32000,,1800,5.88,4697588089739627947-CPB10920
CIL,US,SEDOL,BMMW2P6,FMB US Equity,18000,,0,N/A,N/A
CIL,US,SEDOL,B016HX8,FMBH US Equity,30000,,30000,GC,5057953900062814440-CPB10920
CIL,US,SEDOL,2341439,FMBI US Equity,51000,,51000,GC,5298801535255857251-CPB10920
CIL,US,SEDOL,2675161,FMBL US Equity,1000,,0,N/A,N/A
CIL,US,SEDOL,2328603,FMC US Equity,17000,,17000,GC,8658925318767657663-CPB10920
CIL,US,SEDOL,BGN99Q4,FMCI US Equity,99000,,13210,GC,7450298094042463746-CPB10920
CIL,US,SEDOL,B019BK2,FMNB US Equity,69000,,39499,GC,8744245298718197528-CPB10920
CIL,US,SEDOL,B05CTB4,FMO US Equity,110000,,0,N/A,N/A
CIL,US,SEDOL,2361448,FMS US Equity,30000,,30000,4.63,5787805185074415116-CPB10920
CIL,US,SEDOL,2246039,FMX US Equity,11000,,11000,GC,2459238655496438214-CPB10920
CIL,US,SEDOL,B4JSZL8,FN US Equity,20000,,20000,GC,8491108736231819159-CPB10920
CIL,US,SEDOL,2041308,FNB US Equity,88000,,88000,GC,3131593480548470655-CPB10920
CIL,US,SEDOL,BFWLBD5,FNCL US Equity,25000,,25000,5.50,6633408920001857934-CPB10920
CIL,US,SEDOL,BYQHP96,FND US Equity,20000,,20000,GC,2294933678524090705-CPB10920
CIL,US,SEDOL,BD00H09,FNDA US Equity,27000,,27000,11.88,3696974250178137552-CPB10920
CIL,US,SEDOL,BD00GQ8,FNDB US Equity,26000,,0,N/A,N/A
CIL,US,SEDOL,BD00H21,FNDC US Equity,33000,,0,N/A,N/A
CIL,US,SEDOL,BD00H32,FNDE US Equity,37000,,37000,14.88,8031213947641873164-CPB10920
CIL,US,SEDOL,BD00H10,FNDF US Equity,37000,,37000,14.25,8522051937251246401-CPB10920
CIL,US,SEDOL,BD00GZ7,FNDX US Equity,26000,,26000,9.00,5430045345753708375-CPB10920
CIL,US,SEDOL,BNBRDD4,FNF US Equity,23000,,23000,GC,8364296542209591793-CPB10920
CIL,US,SEDOL,BDT73C5,FNGD US Equity,46000,,0,N/A,N/A
CIL,US,SEDOL,BDT73D6,FNGU US Equity,31000,,0,N/A,N/A
CIL,US,SEDOL,B55R8W8,FNK US Equity,30000,,0,N/A,N/A
CIL,US,SEDOL,BF329J9,FNKO US Equity,49000,,49000,GC,8856989534630099972-CPB10920
CIL,US,SEDOL,2353047,FNLC US Equity,38000,,16394,GC,3409645563637549254-CPB10920
CIL,US,SEDOL,B1X31V0,FNX US Equity,15000,,0,N/A,N/A
CIL,US,SEDOL,BF7J7H0,FOCS US Equity,43000,,43000,GC,8869194564035035902-CPB10920
CIL,US,SEDOL,2335001,FOE US Equity,89000,,89000,GC,1217442795337793382-CPB10920
CIL,US,SEDOL,B1HMMJ8,FOF US Equity,78000,,19764,48.88,698840548164980234-CPB10920
CIL,US,SEDOL,B19FQ48,FOLD US Equity,114000,,114000,GC,5898120709218677695-CPB10920
CIL,US,SEDOL,BF16ZX9,FOR US Equity,50000,,50000,GC,3814662010622723451-CPB10920
CIL,US,SEDOL,2891826,FORM US Equity,54000,,54000,GC,2707094078055366003-CPB10920
CIL,US,SEDOL,2398855,FORR US Equity,29000,,29000,GC,3953318607482931501-CPB10920
CIL,US,SEDOL,2118644,FORTY US Equity,16000,,0,N/A,N/A
CIL,US,SEDOL,BBGT609,FOSL US Equity,87000,,87000,GC,7400388186721240425-CPB10920
CIL,US,SEDOL,BJJMGY5,FOX US Equity,34000,,34000,GC,2831457566082353840-CPB10920
CIL,US,SEDOL,BJJMGL2,FOXA US Equity,33000,,33000,GC,5532632455155726473-CPB10920
CIL,US,SEDOL,BCRY5K3,FOXF US Equity,17000,,17000,GC,1729264729853676107-CPB10920
CIL,US,SEDOL,B4TZHR9,FPA US Equity,37000,,0,N/A,N/A
CIL,US,SEDOL,BFWG0L1,FPAC US Equity,98000,,0,N/A,N/A
CIL,US,SEDOL,BFMKYF5,FPAC/U US Equity,94000,,0,N/A,N/A
CIL,US,SEDOL,B90VK61,FPE US Equity,51000,,0,N/A,N/A
CIL,US,SEDOL,BB10JS6,FPF US Equity,43000,,43000,10.63,213152468241133703-CPB10920
CIL,US,SEDOL,BDCWFS7,FPH US Equity,132000,,132000,GC,5094525514254105425-CPB10920
CIL,US,SEDOL,BKY7Y48,FPL US Equity,108000,,0,N/A,N/A
CIL,US,SEDOL,B1313T6,FPX US Equity,14000,,0,N/A,N/A
CIL,US,SEDOL,BD8G5R2,FQAL US Equity,29000,,0,N/A,N/A
CIL,US,SEDOL,2360757,FR US Equity,26000,,26000,GC,9142403713923792450-CPB10920
CIL,US,SEDOL,2089438,FRA US Equity,79000,,65293,15.38,3566914270059410648-CPB10920
CIL,US,SEDOL,BDGV4C7,FRAC US Equity,165000,,165000,GC,6171108617272576934-CPB10920
CIL,US,SEDOL,BZ6C684,FRAK US Equity,93000,,0,N/A,N/A
CIL,US,SEDOL,B1VQ1H7,FRBA US Equity,93000,,16844,GC,5451713256225029849-CPB10920
CIL,US,SEDOL,B4WHY15,FRC US Equity,11000,,11000,GC,595335095008708576-CPB10920
CIL,US,SEDOL,B3DTM08,FRCOY US Equity,17000,,0,N/A,N/A
CIL,US,SEDOL,BVB39L8,FREL US Equity,37000,,37000,14.25,7974248695227892192-CPB10920
CIL,US,SEDOL,B7V5P52,FRGI US Equity,92000,,92000,GC,180792217016746895-CPB10920
CIL,US,SEDOL,BF242Z3,FRHC US Equity,83000,,0,N/A,N/A
CIL,US,SEDOL,BG10B63,FRLG US Equity,9000,,0,N/A,N/A
CIL,US,SEDOL,2342410,FRME US Equity,27000,,27000,GC,3088885718479648095-CPB10920
CIL,US,SEDOL,B7M18N8,FRMO US Equity,138000,,0,N/A,N/A
CIL,US,SEDOL,BYXHS34,FRO US Equity,115000,,115000,3.13,7274874624895728112-CPB10920
CIL,US,SEDOL,BTCB1W2,FRPH US Equity,21000,,9242,GC,1330849507348037254-CPB10920
CIL,US,SEDOL,BS7K7M9,FRPT US Equity,21000,,21000,GC,1693203694171737696-CPB10920
CIL,US,SEDOL,B3F3PH6,FRRVY US Equity,35000,,1507,21.13,6584903180656331929-CPB10920
CIL,US,SEDOL,2333931,FRT US Equity,8000,,8000,GC,2421205759912034231-CPB10920
CIL,US,SEDOL,BYT4SV7,FRTA US Equity,141000,,141000,1.23,1581696001818669670-CPB10920
CIL,US,SEDOL,B84SJL9,FSB US Equity,33000,,33000,GC,6655021989713589872-CPB10920
CIL,US,SEDOL,B4Z5FD5,FSBW US Equity,20000,,5650,GC,52651042047410388-CPB10920
CIL,US,SEDOL,BF4W5T0,FSCT US Equity,28000,,28000,GC,9176365291066798201-CPB10920
CIL,US,SEDOL,B4KHT67,FSD US Equity,66000,,22143,16.38,1899315728367568052-CPB10920
CIL,US,SEDOL,BLRVST7,FSK US Equity,172000,,172000,0.85,8311944176130015383-CPB10920
CIL,US,SEDOL,B1HMF22,FSLR US Equity,31000,,31000,GC,4138471120713986102-CPB10920
CIL,US,SEDOL,BJN4MY9,FSLY US Equity,38000,,0,N/A,N/A
CIL,US,SEDOL,B77D2R1,FSNUY US Equity,82000,,27574,5.63,1069361162755916762-CPB10920
CIL,US,SEDOL,B02T2D1,FSP US Equity,121000,,121000,GC,8463884531313913965-CPB10920
CIL,US,SEDOL,2333986,FSS US Equity,32000,,32000,GC,7598948977884377244-CPB10920
CIL,US,SEDOL,2348225,FSTR US Equity,48000,,22380,GC,1857091594333014917-CPB10920
CIL,US,SEDOL,B7JPRC5,FSUGY US Equity,87000,,0,N/A,N/A
CIL,US,SEDOL,B1X2XD3,FTA US Equity,20000,,0,N/A,N/A
CIL,US,SEDOL,BHZ17G1,FTAC US Equity,100000,,0,N/A,N/A
CIL,US,SEDOL,BFM88F7,FTACU US Equity,94000,,0,N/A,N/A
CIL,US,SEDOL,B1X2ZB5,FTC US Equity,15000,,0,N/A,N/A
CIL,US,SEDOL,BFD20M9,FTCH US Equity,119000,,119000,GC,2001756720267347562-CPB10920
CIL,US,SEDOL,B182H69,FTCS US Equity,18000,,18000,1.48,5221086818478014540-CPB10920
CIL,US,SEDOL,BFYF094,FTDR US Equity,20000,,20000,GC,9074225362430769519-CPB10920
CIL,US,SEDOL,BFWLBM4,FTEC US Equity,16000,,3322,8.63,2595038089634922926-CPB10920
CIL,US,SEDOL,2353995,FTF US Equity,106000,,106000,12.88,6979031441890755150-CPB10920
CIL,US,SEDOL,BFWLBP7,FTGC US Equity,55000,,12413,17.38,628337659218578445-CPB10920
CIL,US,SEDOL,BDSFG98,FTI US Equity,42000,,42000,GC,3482066007516624787-CPB10920
CIL,US,SEDOL,2816551,FTK US Equity,83000,,83000,GC,5491797754022638062-CPB10920
CIL,US,SEDOL,BQRB2P6,FTLS US Equity,25000,,0,N/A,N/A
CIL,US,SEDOL,B5B2106,FTNT US Equity,13000,,13000,GC,4260578560214350552-CPB10920
CIL,US,SEDOL,BF0HZC2,FTR US Equity,396000,,245654,35.88,5617588041609069183-CPB10920
CIL,US,SEDOL,BD2NN08,FTRI US Equity,86000,,0,N/A,N/A
CIL,US,SEDOL,B8KKGG3,FTSL US Equity,22000,,22000,11.13,8421573534663131726-CPB10920
CIL,US,SEDOL,BSL86N3,FTSM US Equity,17000,,0,N/A,N/A
CIL,US,SEDOL,BG88WP6,FTSV US Equity,143000,,143000,GC,444060584732410448-CPB10920
CIL,US,SEDOL,BYT3MK1,FTV US Equity,18000,,18000,GC,7403164644704078917-CPB10920
CIL,US,SEDOL,B2QQF66,FUD US Equity,66000,,0,N/A,N/A
CIL,US,SEDOL,BD0XM58,FUJHY US Equity,72000,,0,N/A,N/A
CIL,US,SEDOL,2354501,FUJIY US Equity,23000,,3257,4.88,6278250701114028557-CPB10920
CIL,US,SEDOL,2354664,FUL US Equity,22000,,22000,GC,5329981616233333975-CPB10920
CIL,US,SEDOL,2356585,FULT US Equity,62000,,62000,GC,1796736090582332967-CPB10920
CIL,US,SEDOL,2181453,FUN US Equity,18000,,18000,4.63,620352893194909343-CPB10920
CIL,US,SEDOL,B70BT82,FUPBY US Equity,111000,,0,N/A,N/A
CIL,US,SEDOL,BFWLBQ8,FUTY US Equity,24000,,843,5.88,2778732560966435498-CPB10920
CIL,US,SEDOL,BJS9454,FV US Equity,34000,,0,N/A,N/A
CIL,US,SEDOL,BD364P8,FVC US Equity,38000,,0,N/A,N/A
CIL,US,SEDOL,BY7RH33,FVCB US Equity,58000,,15057,1.23,9186677322636441746-CPB10920
CIL,US,SEDOL,B1L8WH0,FVD US Equity,29000,,29000,4.88,5530155689371584828-CPB10920
CIL,US,SEDOL,B1Z1242,FVL US Equity,45000,,0,N/A,N/A
CIL,US,SEDOL,BKKDH30,FVRR US Equity,57000,,22273,19.13,7977458766699215658-CPB10920
CIL,US,SEDOL,2510790,FWRD US Equity,16000,,16000,GC,2328827747288894294-CPB10920
CIL,US,SEDOL,BZ03T84,FXA US Equity,15000,,0,N/A,N/A
CIL,US,SEDOL,BZ03T95,FXB US Equity,9000,,0,N/A,N/A
CIL,US,SEDOL,B1X2ZK4,FXD US Equity,24000,,0,N/A,N/A
CIL,US,SEDOL,BZ03TD9,FXE US Equity,10000,,10000,4.75,2659401887690083400-CPB10920
CIL,US,SEDOL,BZ03TJ5,FXF US Equity,11000,,0,N/A,N/A
CIL,US,SEDOL,B1X2ZC6,FXG US Equity,21000,,21000,4.75,4289200593307350704-CPB10920
CIL,US,SEDOL,B1X3109,FXH US Equity,14000,,14000,8.13,7030182936884301554-CPB10920
CIL,US,SEDOL,B0357H7,FXI US Equity,25000,,25000,GC,4166977715148181307-CPB10920
CIL,US,SEDOL,B1X3035,FXL US Equity,16000,,15495,4.75,5784079834320712819-CPB10920
CIL,US,SEDOL,BD9NRH6,FXP US Equity,15000,,0,N/A,N/A
CIL,US,SEDOL,B1X2ZX7,FXR US Equity,25000,,0,N/A,N/A
CIL,US,SEDOL,BZ03TF1,FXY US Equity,12000,,12000,2.50,8445481082801308149-CPB10920
CIL,US,SEDOL,B1X3002,FXZ US Equity,28000,,0,N/A,N/A
CIL,US,SEDOL,BH2RMP6,FYLD US Equity,45000,,402,8.75,4026492847999375-CPB10920
CIL,US,SEDOL,B4TXB26,FYT US Equity,29000,,0,N/A,N/A
CIL,US,SEDOL,B1X2ZS2,FYX US Equity,17000,,0,N/A,N/A
CIL,US,SEDOL,B23DBK6,G US Equity,26000,,26000,GC,6727804492863551944-CPB10920
CIL,US,SEDOL,BTF8WC7,GAA US Equity,37000,,0,N/A,N/A
CIL,US,SEDOL,2358149,GAB US Equity,166000,,113472,14.00,4228994696237989494-CPB10920
CIL,US,SEDOL,2502151,GABC US Equity,32000,,32000,GC,5268668424329052221-CPB10920
CIL,US,SEDOL,B0C1G46,GAIN US Equity,81000,,32680,8.50,7421794412740522476-CPB10920
CIL,US,SEDOL,B8CM9Q8,GAL US Equity,26000,,0,N/A,N/A
CIL,US,SEDOL,2364500,GAM US Equity,28000,,0,N/A,N/A
CIL,US,SEDOL,2362128,GATX US Equity,13000,,13000,GC,9076317806438825707-CPB10920
CIL,US,SEDOL,B28M7H7,GAZZF US Equity,14286000,,0,N/A,N/A
CIL,US,SEDOL,B57PZZ2,GBAB US Equity,42000,,0,N/A,N/A
CIL,US,SEDOL,2370585,GBCI US Equity,25000,,25000,GC,4572312731188442755-CPB10920
CIL,US,SEDOL,B60K6F8,GBDC US Equity,53000,,53000,5.38,2456072589011733902-CPB10920
CIL,US,SEDOL,BYT4K66,GBIL US Equity,10000,,10000,3.13,6097912522706694518-CPB10920
CIL,US,SEDOL,2386827,GBL US Equity,54000,,23720,GC,1664349863254838994-CPB10920
CIL,US,SEDOL,BD4D072,GBLI US Equity,39000,,9959,GC,6048393451996990060-CPB10920
CIL,US,SEDOL,B54V4Z6,GBOOY US Equity,37000,,0,N/A,N/A
CIL,US,SEDOL,BZ05388,GBT US Equity,19000,,19000,GC,5828876585184115490-CPB10920
CIL,US,SEDOL,BFY28C4,GBTC US Equity,91000,,91000,4.63,3927726231625904594-CPB10920
CIL,US,SEDOL,2387530,GBX US Equity,35000,,35000,GC,500296140380487431-CPB10920
CIL,US,SEDOL,B3YK244,GCAP US Equity,185000,,121313,0.85,755762513098459500-CPB10920
CIL,US,SEDOL,2647751,GCBC US Equity,37000,,1349,GC,8016947880915220879-CPB10920
CIL,US,SEDOL,BYSYN35,GCC US Equity,57000,,0,N/A,N/A
CIL,US,SEDOL,BZ0P429,GCI US Equity,91000,,91000,GC,475163560906342626-CPB10920
CIL,US,SEDOL,2367101,GCO US Equity,26000,,26000,GC,2243489504646744771-CPB10920
CIL,US,SEDOL,BYW8TV3,GCP US Equity,51000,,51000,GC,5183960034482894309-CPB10920
CIL,US,SEDOL,2365161,GD US Equity,6000,,6000,GC,6250624854519271410-CPB10920
CIL,US,SEDOL,BWFRFC6,GDDY US Equity,16000,,16000,GC,3461926588869491050-CPB10920
CIL,US,SEDOL,BYNH8R8,GDEN US Equity,75000,,75000,GC,6749589038945878622-CPB10920
CIL,US,SEDOL,BZ4DG90,GDI US Equity,35000,,35000,GC,2003856209126405535-CPB10920
CIL,US,SEDOL,B4K34Y8,GDO US Equity,58000,,31133,71.75,8345728552799943881-CPB10920
CIL,US,SEDOL,B3WNNP3,GDOT US Equity,39000,,39000,GC,3621631332239258478-CPB10920
CIL,US,SEDOL,BD6FLL7,GDS US Equity,24000,,24000,GC,2119208110178520588-CPB10920
CIL,US,SEDOL,2186005,GDV US Equity,48000,,0,N/A,N/A
CIL,US,SEDOL,BZ6C4J1,GDX US Equity,34000,,34000,GC,4157527981373241674-CPB10920
CIL,US,SEDOL,BZ6C5M1,GDXJ US Equity,25000,,25000,GC,8601467936935789006-CPB10920
CIL,US,SEDOL,2380498,GE US Equity,112000,,112000,GC,4014652297616050593-CPB10920
CIL,US,SEDOL,2477862,GEBHY US Equity,140000,,0,N/A,N/A
CIL,US,SEDOL,2388016,GEF US Equity,27000,,27000,GC,1375509460777349742-CPB10920
CIL,US,SEDOL,2394080,GEF/B US Equity,22000,,9076,GC,1324791909971637889-CPB10920
CIL,US,SEDOL,2372257,GEL US Equity,46000,,46000,1.48,6831390800133048945-CPB10920
CIL,US,SEDOL,B56LHG6,GELYY US Equity,31000,,0,N/A,N/A
CIL,US,SEDOL,BYN3951,GEM US Equity,32000,,32000,2.88,7112398375552174232-CPB10920
CIL,US,SEDOL,BNLYWQ1,GEO US Equity,59000,,59000,GC,7784057061915447294-CPB10920
CIL,US,SEDOL,2387109,GES US Equity,57000,,57000,GC,4524719926153951554-CPB10920
CIL,US,SEDOL,2463344,GFF US Equity,51000,,51000,GC,6279228672320911587-CPB10920
CIL,US,SEDOL,2416326,GFI US Equity,184000,,184000,GC,7289619398858326372-CPB10920
CIL,US,SEDOL,B16P748,GFN US Equity,111000,,19624,GC,5034038789184535799-CPB10920
CIL,US,SEDOL,B3DZ1L0,GFSZY US Equity,85000,,0,N/A,N/A
CIL,US,SEDOL,2613570,GGAL US Equity,85000,,85000,GC,4098266518435705877-CPB10920
CIL,US,SEDOL,2380443,GGG US Equity,23000,,23000,GC,2390702273047185603-CPB10920
CIL,US,SEDOL,2358934,GGT US Equity,121000,,0,N/A,N/A
CIL,US,SEDOL,BFXC911,GH US Equity,14000,,14000,GC,7188673018711916803-CPB10920
CIL,US,SEDOL,BGM1B98,GHC US Equity,2000,,2000,GC,3935278675219495271-CPB10920
CIL,US,SEDOL,B0J2NP2,GHDX US Equity,15000,,15000,GC,9025627609128744287-CPB10920
CIL,US,SEDOL,BFWDQD6,GHG US Equity,93000,,21781,GC,590781241385465292-CPB10920
CIL,US,SEDOL,B00G8B4,GHL US Equity,77000,,77000,GC,5510484513364853278-CPB10920
CIL,US,SEDOL,BFZNM35,GHY US Equity,69000,,69000,9.38,1316841734326106776-CPB10920
CIL,US,SEDOL,B76XBD1,GHYG US Equity,21000,,0,N/A,N/A
CIL,US,SEDOL,B1PRY55,GII US Equity,19000,,4483,11.75,5572601743790092507-CPB10920
CIL,US,SEDOL,2369721,GIII US Equity,41000,,41000,GC,6991532770657912720-CPB10920
CIL,US,SEDOL,B51RNG1,GIKLY US Equity,64000,,0,N/A,N/A
CIL,US,SEDOL,2369174,GILD US Equity,16000,,16000,GC,3071166244425581030-CPB10920
CIL,US,SEDOL,2883306,GIM US Equity,163000,,163000,1.48,9208527151638491206-CPB10920
CIL,US,SEDOL,2367026,GIS US Equity,19000,,19000,GC,526566478933217216-CPB10920
CIL,US,SEDOL,BJL2Y61,GIX US Equity,102000,,2628,4.75,8293725942550281706-CPB10920
CIL,US,SEDOL,BK5JY32,GIX/U US Equity,98000,,0,N/A,N/A
CIL,US,SEDOL,B3PVX43,GKNGY US Equity,50000,,0,N/A,N/A
CIL,US,SEDOL,BYMWL19,GKOS US Equity,15000,,15000,GC,7059498036313831184-CPB10920
